sample	ERR11728851	ERR11728852	ERR11728855	ERR11728856	ERR11728857	ERR11728858	ERR11728860	ERR11728862	ERR11728863	ERR11728864	ERR11728865	ERR11728866	ERR11728867	ERR11728869	ERR11728871	ERR11728872	ERR11728873	ERR11728874	ERR11728875	ERR11728877	ERR11728879	ERR11728881	ERR11728882	ERR11728884	ERR11728885	ERR11728888	ERR11728891	ERR11728892	ERR11728894	ERR11728895	ERR11728896	ERR11728897	ERR11728898	ERR11728899	ERR11728900	ERR11728901	ERR11728902	ERR11728903	ERR11728904	ERR11728905	ERR11728906	ERR11728908	ERR11728909	ERR11728910	ERR11728911	ERR11728912	ERR11728913	ERR11728916	ERR11728917	ERR11728918	ERR11728919	ERR11728920	ERR11728922	ERR11728923	ERR11728924	ERR11728925	ERR11728926	ERR11728927	ERR11728928	ERR11728930	ERR11728932	ERR11728933	ERR11728934	ERR11728935	ERR11728936	ERR11728938	ERR11728940	ERR11728942	ERR11728943	ERR11728945	ERR11728946	ERR11728948	ERR11728949	ERR11728951	ERR11728952	ERR11728953	ERR11728954	ERR11728955	ERR11728956	ERR11728957	ERR11728959	ERR11728960	ERR11728961	ERR11728962	ERR11728966	ERR11728969	ERR11728970	ERR11728971	ERR11728974	ERR11728975	ERR11728976	ERR11728977	ERR11728978	ERR11728979	ERR11728981	ERR11728982	ERR11728983	ERR11728984	ERR11728985	ERR11728986
ERR11728976	0.00861543	0.00789262	0.263022	0.263022	0.263022	0.263022	0.263022	0.263022	0.00789262	0.00789262	0.00789262	0.00865422	0.00819369	0.00229842	0.00900687	0.00884936	0.00881017	0.00892796	0.00857671	0.00800497	0.0090861	0.0090861	0.00224371	0.00873204	0.0926182	0.00948708	0.00873204	0.00277069	0.00853806	0.23011	0.00956826	0.0090861	0.00892796	0.00892796	0.263022	0.219531	0.00793	0.210897	0.219531	0.00865422	0.00274254	0.210897	0.219531	0.00314086	0.219531	0.0269047	0.0282247	0.00904645	0.00904645	0.00865422	0.0184352	0.219531	0.263022	0.0184352	0.23011	0.0184352	0.00896738	0.00904645	0.00834599	0.000191626	0.00271444	0.00900687	0.00853806	0.0183132	0.00924552	0.00944662	0.00964976	0.0240597	0.00869309	0.00904645	0.00268639	0.015998	0.00853806	0.00770681	0.0137986	0.0081558	0.0137986	0.0138485	0.00920555	0.0090861	0.00881017	0.0132573	0.00299754	0.00948708	0.0320933	0.00277069	0.00811798	0.00279888	0.00993767	0	0	0.00896738	0.0103562	0.00896738	0.00296902	0.00857671	0.00912584	0.00229842	0.00873204	0.00920555
ERR11728977	0.0081558	0.00723198	0.295981	0.295981	0.295981	0.295981	0.295981	0.295981	0.00723198	0.00723198	0.00723198	0.00884936	0.00861543	0.00869309	0.00865422	0.00912584	0.0083078	0.00900687	0.00877107	0.00726808	0.00857671	0.00857671	0.00861543	0.00869309	0.0893096	0.000855821	0.00888862	0.00842259	0.00744966	0.23011	0.00208065	0.00857671	0.00900687	0.00900687	0.263022	0.203604	0.00687462	0.197292	0.203604	0.00770681	0.00932572	0.210897	0.197292	0.00997914	0.203604	0.0250005	0.0194352	0.00796745	0.00811798	0.00770681	0.0196919	0.203604	0.295981	0.0196919	0.23011	0.0196919	0	0.00770681	0.00763299	0.00896738	0.00838426	0.00105797	0.00748619	0.0183741	0.00896738	0.00123693	0.00826969	0.0224927	0.00888862	0.000557238	0.00834599	0.0156702	0.00774383	0.00881017	0.0137488	0.00804257	0.0137488	0.0136991	0.00121124	0.00793	0.00778092	0.0135508	0.00869309	0.000855821	0.0380652	0.00834599	0.00826969	0.00834599	0.00888862	0.00896738	0.00896738	0	0.00956826	0	0.00861543	0.00708822	0.000956583	0.00873204	0.00785531	0.00103256
ERR11728978	0.00944662	0.00896738	0.295981	0.295981	0.295981	0.295981	0.295981	0.295981	0.00896738	0.00896738	0.00896738	0.00985499	0.00952763	0.0101878	0.00884936	0.00916565	0.00865422	0.00985499	0.00985499	0.00877107	0.0101878	0.0101878	0.0101041	0.00993767	0.0893096	0.00912584	0.00997914	0.010441	0.00964976	0.23011	0.00952763	0.0101878	0.00989629	0.00985499	0.263022	0.210897	0.00888862	0.203604	0.210897	0.00924552	0.0108269	0.210897	0.203604	0.0110444	0.210897	0.0271635	0.0277775	0.00912584	0.00865422	0.00924552	0.0192445	0.210897	0.295981	0.0192445	0.23011	0.0192445	0.00956826	0.00936594	0.00928558	0.0103986	0.0103986	0.00884936	0.00869309	0.0203459	0.00865422	0.00912584	0.00796745	0.0231524	0.00948708	0.00916565	0.0103562	0.017359	0.0100207	0.0100207	0.0155619	0.00924552	0.0155619	0.0158335	0.00881017	0.00956826	0.0097316	0.0156702	0.0106116	0.00912584	0.040724	0.0103562	0.00932572	0.0103986	0.000780658	0.0103562	0.0103562	0.00956826	0	0.00956826	0.010441	0.00888862	0.00900687	0.00977265	0.00981378	0.0090861
ERR11728979	0.0081558	0.00723198	0.295981	0.295981	0.295981	0.295981	0.295981	0.295981	0.00723198	0.00723198	0.00723198	0.00884936	0.00861543	0.00869309	0.00865422	0.00912584	0.0083078	0.00900687	0.00877107	0.00726808	0.00857671	0.00857671	0.00861543	0.00869309	0.0893096	0.000855821	0.00888862	0.00842259	0.00744966	0.23011	0.00208065	0.00857671	0.00900687	0.00900687	0.263022	0.203604	0.00687462	0.197292	0.203604	0.00770681	0.00932572	0.210897	0.197292	0.00997914	0.203604	0.0250005	0.0194352	0.00796745	0.00811798	0.00770681	0.0196919	0.203604	0.295981	0.0196919	0.23011	0.0196919	0	0.00770681	0.00763299	0.00896738	0.00838426	0.00105797	0.00748619	0.0183741	0.00896738	0.00123693	0.00826969	0.0224927	0.00888862	0.000557238	0.00834599	0.0156702	0.00774383	0.00881017	0.0137488	0.00804257	0.0137488	0.0136991	0.00121124	0.00793	0.00778092	0.0135508	0.00869309	0.000855821	0.0380652	0.00834599	0.00826969	0.00834599	0.00888862	0.00896738	0.00896738	0	0.00956826	0	0.00861543	0.00708822	0.000956583	0.00873204	0.00785531	0.00103256
ERR11728981	0.00981378	0.00752278	0.263022	0.263022	0.263022	0.295981	0.263022	0.295981	0.00752278	0.00752278	0.00752278	0.00853806	0.00778092	0.00186568	0.00785531	0.00932572	0.00857671	0.00877107	0.00853806	0.00755945	0.00877107	0.00877107	0.00181236	0.00869309	0.0926182	0.00881017	0.00865422	0.000532603	0.00900687	0.23011	0.00884936	0.00877107	0.00877107	0.00877107	0.295981	0.219531	0.00748619	0.210897	0.219531	0.00712406	0.00294054	0.219531	0.219531	0.00414809	0.219531	0.026819	0.0278663	0.00857671	0.00900687	0.00712406	0.0188053	0.219531	0.263022	0.0188053	0.23011	0.0188053	0.00861543	0.00892796	0.00712406	0.00296902	0.000483446	0.00900687	0.00857671	0.0180108	0.00916565	0.00896738	0.00924552	0.0239829	0.00842259	0.00869309	0.000458924	0.0154542	0.00924552	0.00723198	0.0125405	0.00785531	0.0125405	0.0127767	0.00888862	0.00884936	0.00770681	0.0126819	0.000830728	0.00881017	0.0299949	0.000532603	0.00793	0.000557238	0.0100623	0.00296902	0.00296902	0.00861543	0.010441	0.00861543	0	0.00778092	0.00924552	0.00243596	0.00928558	0.00932572
ERR11728982	0.00892796	0.00638544	0.295981	0.295981	0.295981	0.295981	0.295981	0.295981	0.00638544	0.00638544	0.00638544	0.00834599	0.00737682	0.00741321	0.00683925	0.00842259	0.00737682	0.00884936	0.00853806	0.00638544	0.00796745	0.00796745	0.00737682	0.00838426	0.0914855	0.00662843	0.00873204	0.00737682	0.00865422	0.219531	0.00652391	0.00796745	0.00888862	0.00884936	0.263022	0.210897	0.006248	0.191731	0.210897	0.00708822	0.00842259	0.219531	0.203604	0.00969064	0.210897	0.0269907	0.025894	0.00774383	0.00808024	0.00708822	0.0201478	0.210897	0.295981	0.0201478	0.219531	0.0201478	0.00708822	0.00804257	0.00698112	0.00861543	0.00730426	0.00708822	0.00734051	0.0194991	0.00842259	0.00708822	0.00789262	0.0232268	0.00842259	0.00673355	0.00730426	0.0150813	0.00853806	0.00826969	0.0137986	0.00726808	0.0137986	0.0136496	0.00723198	0.00842259	0.00701675	0.0135016	0.00770681	0.00662843	0.0383209	0.00726808	0.00737682	0.00730426	0.00808024	0.00857671	0.00857671	0.00708822	0.00888862	0.00708822	0.00778092	0	0.00715996	0.00811798	0.0084995	0.00726808
ERR11728983	0.00808024	0.00785531	0.295981	0.295981	0.295981	0.295981	0.295981	0.295981	0.00785531	0.00785531	0.00785531	0.00873204	0.00916565	0.00920555	0.00932572	0.00956826	0.00881017	0.00896738	0.00888862	0.00785531	0.0090861	0.0090861	0.00912584	0.00857671	0.0887833	0.00105797	0.0090861	0.00896738	0.00737682	0.219531	0.00227104	0.0090861	0.00896738	0.00896738	0.263022	0.203604	0.00752278	0.197292	0.203604	0.00838426	0.00977265	0.210897	0.197292	0.00993767	0.203604	0.0239829	0.0198862	0.00842259	0.00819369	0.00838426	0.0192445	0.203604	0.295981	0.0192445	0.219531	0.0192445	0.000956583	0.0083078	0.00834599	0.0090861	0.00888862	0.00126265	0.00708822	0.0185579	0.00916565	0.00141786	0.00774383	0.022205	0.00892796	0.000931334	0.00884936	0.0162193	0.00842259	0.00964976	0.0142009	0.00857671	0.0142009	0.0141502	0.00144387	0.00853806	0.00861543	0.0140996	0.00924552	0.00105797	0.0389696	0.00884936	0.00877107	0.00888862	0.00838426	0.00912584	0.00912584	0.000956583	0.00900687	0.000956583	0.00924552	0.00715996	0	0.00884936	0.00853806	7.15897e-05
ERR11728984	0.0090861	0.00770681	0.263022	0.263022	0.263022	0.295981	0.263022	0.295981	0.00770681	0.00770681	0.00770681	0.00811798	0.00819369	0.00173271	0.00861543	0.00877107	0.00826969	0.0084995	0.00826969	0.00766986	0.00892796	0.00892796	0.00170624	0.00826969	0.0937829	0.0084995	0.0084995	0.00232584	0.00888862	0.23011	0.00920555	0.00892796	0.00853806	0.0084995	0.295981	0.219531	0.00763299	0.210897	0.219531	0.00857671	0.00240836	0.210897	0.219531	0.00427048	0.219531	0.0263104	0.0275126	0.0083078	0.0083078	0.00857671	0.0191181	0.219531	0.263022	0.0191181	0.23011	0.0191181	0.00873204	0.00865422	0.0084995	0.00229842	0.00229842	0.00873204	0.0081558	0.0188053	0.00884936	0.00912584	0.00940624	0.0239829	0.0083078	0.00873204	0.00227104	0.0158882	0.00881017	0.00741321	0.0130157	0.00759618	0.0130157	0.013112	0.00884936	0.00865422	0.00865422	0.0129198	0.0025468	0.0084995	0.0319897	0.0023533	0.00793	0.00238081	0.00936594	0.00229842	0.00229842	0.00873204	0.00977265	0.00873204	0.00243596	0.00811798	0.00884936	0	0.00884936	0.00892796
ERR11728985	0.00170624	0.00819369	0.263022	0.263022	0.263022	0.295981	0.263022	0.295981	0.00819369	0.00819369	0.00819369	0.00989629	0.00861543	0.00865422	0.00969064	0.00912584	0.00857671	0.0102298	0.0100207	0.00789262	0.00892796	0.00892796	0.00861543	0.00993767	0.0898429	0.00811798	0.0101041	0.00892796	0.00877107	0.23011	0.00857671	0.00892796	0.0102298	0.0102298	0.263022	0.210897	0.00819369	0.203604	0.210897	0.00896738	0.00956826	0.210897	0.203604	0.0106974	0.210897	0.0275126	0.0269047	0.00896738	0.00944662	0.00896738	0.0195632	0.210897	0.263022	0.0195632	0.23011	0.0195632	0.00785531	0.00060662	0.00900687	0.00896738	0.0090861	0.00766986	0.00904645	0.0187432	0.00964976	0.00808024	0.00969064	0.0235265	0.0100623	0.00778092	0.00904645	0.015943	0.000434439	0.00888862	0.0139988	0.00834599	0.0139988	0.0138485	0.00781808	0.00128842	0.00884936	0.0133547	0.00932572	0.00811798	0.0388388	0.00904645	0.00846101	0.00900687	0.00928558	0.00873204	0.00873204	0.00785531	0.00981378	0.00785531	0.00928558	0.0084995	0.00853806	0.00884936	0	0.00842259
ERR11728986	0.0081558	0.00793	0.295981	0.295981	0.295981	0.295981	0.295981	0.295981	0.00793	0.00793	0.00793	0.00884936	0.00924552	0.0090861	0.00932572	0.00944662	0.00888862	0.00900687	0.00896738	0.00793	0.00912584	0.00912584	0.00900687	0.00869309	0.0887833	0.00113443	0.00912584	0.00884936	0.00748619	0.219531	0.0023533	0.00912584	0.00900687	0.00900687	0.263022	0.203604	0.00755945	0.197292	0.203604	0.0084995	0.00989629	0.210897	0.197292	0.00993767	0.203604	0.0239829	0.0198862	0.0084995	0.0083078	0.0084995	0.0192445	0.203604	0.295981	0.0192445	0.219531	0.0192445	0.00103256	0.00842259	0.00842259	0.00916565	0.00896738	0.00134007	0.00715996	0.0185579	0.00920555	0.00149601	0.00778092	0.0223484	0.00904645	0.000855821	0.00896738	0.0163307	0.0083078	0.00977265	0.0142009	0.00869309	0.0142009	0.0141502	0.00149601	0.00865422	0.0084995	0.0139486	0.00932572	0.00113443	0.0391011	0.00896738	0.00884936	0.00892796	0.00842259	0.00920555	0.00920555	0.00103256	0.0090861	0.00103256	0.00932572	0.00726808	7.15897e-05	0.00892796	0.00842259	0
